Frequency Log(Hz), Gain(dB), Phase(deg)
4.05000066999145,-5.76958638498474,0.103915348419795
4.05500050488675,-5.76837573046441,0.135663796045044
4.05999980149489,-5.76846630045562,0.137628369937994
4.06499966818652,-5.77158456437131,0.106563521497352
4.06999943425922,-5.77163138098958,0.102390620982009
4.07500015340864,-5.76816320373533,0.133076066403524
4.07999945948522,-5.76892516366698,0.123337108349381
4.08500007504357,-5.76866789133675,0.137804752506376
4.08999966016467,-5.77015301585429,0.13947743592707
4.09499922359612,-5.7672032810662,0.107056753562466
4.09999972124884,-5.7698149810692,0.122232176541975
4.10500046980998,-5.77085001111505,0.135121969431043
4.10999923923137,-5.76823610876283,0.130211161841697
4.11500010138476,-5.7678923384663,0.129096323611139
4.11999926527822,-5.76828206148526,0.132460985045544
4.12500068712015,-5.76931550889264,0.139633082345232
4.13000063993298,-5.76602129026015,0.148128360069374
4.13500000422688,-5.76773649655989,0.146394523380037
4.13999961388398,-5.76537912030953,0.132844866864514
4.14500025761328,-5.76851045349448,0.142900316336956
4.14999981694791,-5.76644706529991,0.133702653536406
4.1550005081115,-5.76545946090323,0.14622571819875
4.16000024189028,-5.76823671956845,0.153607355440959
4.16499978259091,-5.76774480030627,0.16291288826624
4.16999985281723,-5.76590957962304,0.140680497462195
4.17499978316379,-5.76502099326936,0.144427840423334
4.18000026315334,-5.76627495143322,0.165985634907062
4.18500062253674,-5.76481894812822,0.162142683192966
4.19000021386719,-5.7631591848927,0.162425558418851
4.19499970276268,-5.76353835351109,0.15241977648155
4.19999971751092,-5.76455225170183,0.156211848186883
4.20499958885294,-5.76345846956165,0.153617926870673
4.20999991727272,-5.76339771751216,0.183062579514299
4.21500003572319,-5.76343755994012,0.15104233837027
4.22000051846608,-5.76207509288876,0.157152173500741
4.22499949691214,-5.76493617529637,0.159100918065003
4.22999994365738,-5.76480865850844,0.176283193092059
4.23499998006698,-5.76679777637502,0.160114083267299
4.24000013239226,-5.76329379972907,0.152812041688156
4.24499974523708,-5.7651631909379,0.184654330838926
4.25000046015857,-5.76249467653747,0.175442414696222
4.25500046383352,-5.76352134209152,0.180512239065531
4.26000024036396,-5.7633722190886,0.176209704241101
4.26500024478402,-5.76128570550912,0.168492604273997
4.26999981795393,-5.76071012005001,0.151080704652588
4.27500047053854,-5.7598853791414,0.187341803790856
4.28000045289684,-5.761765735756,0.173682650355604
4.28500018557805,-5.76286490126059,0.194408837949077
4.29000006294166,-5.76301282167292,0.170431629169711
4.29500045403046,-5.75869457586059,0.196481755517602
4.29999967627841,-5.76023927992986,0.18658645879486
4.30500012417703,-5.76092846781083,0.173418040709337
4.31000011404039,-5.76076448856314,0.196340123364989
4.3149999891828,-5.75957847086218,0.171109651074747
4.32000007009975,-5.76056327185671,0.186266359370499
4.3249996983724,-5.75748650650744,0.203766832430731
4.33000012995228,-5.75986019324806,0.204732671919754
4.33499975090547,-5.76126126448897,0.188515674797226
4.33999978627585,-5.75817624562514,0.216066308853185
4.34499957057935,-5.75978848146152,0.195363602660131
4.35000026771681,-5.7599544200497,0.20999402780707
4.35500030201814,-5.75605757012054,0.19423241585244
4.35999992735521,-5.76016239808045,0.204468025318432
4.36500025171443,-5.76017212838797,0.20790008253452
4.36999973714728,-5.75455137430524,0.215653750761484
4.37500031937712,-5.75577078716499,0.201520231882505
4.37999962343549,-5.75885170398641,0.227344989556569
4.38500037519335,-5.75630113517132,0.210429998369643
4.39000022608364,-5.75581907954564,0.198545676115509
4.39500018420899,-5.75495861455157,0.192861744912855
4.40000039965217,-5.75347009003994,0.20600355651488
4.40500021219199,-5.75257544563727,0.226799624915359
4.40999977095989,-5.75066399330717,0.198564171238809
4.41499998889428,-5.75142360702854,0.213275306138634
4.42000019213064,-5.75544536630607,0.206271770855772
4.42499972968722,-5.75307617688019,0.221757904998731
4.43000022705599,-5.74998651375641,0.209950221484018
4.43500025728628,-5.75466000668679,0.215521672136489
4.43999991909148,-5.75271548292362,0.231561707547009
4.44500002543524,-5.7530128850627,0.219567572356569
4.44999990978314,-5.74908364589881,0.210382309926933
4.45500034699562,-5.75068979900195,0.209465057804873
4.45999996551124,-5.75225255372429,0.210412766046938
4.46500022145152,-5.75058740089043,0.223088439533709
4.46999975641676,-5.75285229210462,0.221872093824948
4.47499997590728,-5.74906196465957,0.222063924281799
4.48000020519702,-5.74895735358562,0.218855867229849
4.48499979246247,-5.74583442562169,0.207657616209335
4.49000007151029,-5.74773134462087,0.220364885975443
4.49499972041892,-5.74817249720168,0.237008031258948
4.50000002787886,-5.74740335627597,0.233697080971336
4.50499968781134,-5.74776879379958,0.213775691588458
4.50999994582125,-5.74746419338112,0.215499360939517
4.51500013010222,-5.74802740671229,0.244094962708932
4.52000020242138,-5.74559246827592,0.229783487095734
4.52500011889628,-5.74594769818342,0.226780338869325
4.52999983028398,-5.74466469327015,0.218090337936926
4.53499987226528,-5.74320215537667,0.220158161482964
4.54000016544894,-5.74217347926002,0.233771995688926
4.54500004979106,-5.74467824113416,0.219338259188225
4.5500000277616,-5.74602371225798,0.215467327111908
4.55500000823807,-5.74329261191179,0.24562814802963
4.55999989674078,-5.74411904943726,0.244610768195449
4.56500014628082,-5.74038943291122,0.224528938899566
4.57000009310251,-5.74333716398385,0.228208542027342
4.57500017228098,-5.74225498890526,0.251866371324094
4.58000025982042,-5.74029517984539,0.231092284558124
4.58500022984226,-5.74076428886286,0.24736705604066
4.58999995476798,-5.74205964227676,0.222956201883474
4.59499981936714,-5.74363236724272,0.191220507155528
4.60000018352825,-5.74165798493975,0.253998359828025
4.60499987657378,-5.73963450657711,0.235846651284139
4.60999975928383,-5.73778696996993,0.231356695379483
4.61500015535125,-5.73984577948423,0.248427648080685
4.61999991066602,-5.73896750793188,0.238021098533835
4.62499983439354,-5.73705727730555,0.231360355390391
4.63000021761126,-5.73605546547826,0.226350749826486
4.63499992451263,-5.73602058294943,0.234563481789228
4.64000017993751,-5.73664552021219,0.236526320457285
4.64499985577463,-5.73543786676068,0.227979504772637
4.65000013140911,-5.73381736746857,0.235037511196475
4.65499988740613,-5.73287297243044,0.240473189280481
4.65999981742117,-5.73420978432071,0.237493892662284
4.66500013892388,-5.73142623479125,0.230485631138148
4.67000018709664,-5.73624505381151,0.244205317565138
4.67500017463771,-5.73110739065101,0.228225557600817
4.67999987473582,-5.73097636140113,0.156273755633165
4.68499989893638,-5.73319117747122,0.247027489724613
4.68999999773495,-5.73271347809843,0.240940706768752
4.69499992534175,-5.73069589493052,0.233532096143825
4.69999984321598,-5.73082023191018,0.247883957151346
4.70499989810149,-5.73234544082203,0.241186011977504
4.70999982824942,-5.73127816678808,0.228424546667086
4.71500015595478,-5.72972422468942,0.250554562960659
4.71999983084231,-5.73221386935283,0.234384224376446
4.72500012849111,-5.72874889909103,0.247333376026335
4.72999999966384,-5.72840222643508,0.244344132131423
4.73499992428874,-5.72867067737732,0.242304974393484
4.73999998519068,-5.72711198131299,0.237029831423449
4.74499989011125,-5.72682419673048,0.223504189601413
4.7500000718683,-5.72927927245808,0.21810105661719
4.75499986959116,-5.72617161657982,0.24215772734863
4.7600000507659,-5.72482240269866,0.23652778820485
4.76499995090262,-5.72417643922439,0.232023856938204
4.76999995850858,-5.72690150511881,0.213405704822078
4.77500009755408,-5.72257616136159,0.221786297899975
4.78000004774634,-5.7266496850326,0.218506591139784
4.78500015946457,-5.72208367094365,0.246761839413812
4.79000010376545,-5.72095743999243,0.210051925175567
4.79499988341478,-5.72080376916329,0.234446265553704
4.80000013476521,-5.72281069358017,0.227961973200436
4.80499987345287,-5.72162691815684,0.232155389375299
4.810000031701,-5.72252495046595,0.232324011381312
4.81499994380282,-5.72112238545808,0.221742714146301
4.81999988502912,-5.72012555293576,0.221586458795723
4.82500011078279,-5.71914786470497,0.215128337063719
4.82999995991487,-5.7224203248944,0.267060354377799
4.83499997667748,-5.71769382838023,0.233306779764561
4.84000008860648,-5.71991841146424,0.236749199436458
4.84499992999713,-5.71940029850565,0.232548575535807
4.8500000013479,-5.72057307896365,0.214589769371435
4.85499992581609,-5.71548397676761,0.222397650103009
4.85999989449898,-5.72214073190941,0.230248151994888
4.8650000824025,-5.71542469883959,0.192152120225602
4.87000010341596,-5.71572856127179,0.192388278683041
4.87500012084615,-5.71631751797263,0.204967758984475
4.88000001659953,-5.71791123716935,0.192258526104708
4.88499993408066,-5.71594179082584,0.206337407682819
4.89000000276703,-5.7190966718823,0.21163255089809
4.89500008118888,-5.71706251680546,0.185608842769793
4.90000002677911,-5.71862993726805,0.186249149021954
4.90499994771714,-5.71481554642042,0.175519484142818
4.90999993987657,-5.71725760918385,0.185658855821282
4.91500008730433,-5.71338692102531,0.212696177185557
4.91999997640922,-5.71491707515395,0.213848296963059
4.92499992602596,-5.71353065910885,0.212136521177778
4.92999999553189,-5.7112145160875,0.196541649191498
4.93499999919761,-5.71155669553525,0.200902386779422
4.93999998444321,-5.71103544286873,0.173587734118965
4.94499998911232,-5.71109310349864,0.201646667510601
4.95000004187376,-5.71369109083837,0.186910804117525
4.95499993829894,-5.71126794490487,0.182374200691906
4.95999991931584,-5.71019091165327,0.176426468930618
4.96499998827997,-5.71473729208748,0.192566273506133
4.96999992417298,-5.70833112911069,0.179803574449801
4.97499993700544,-5.71092794850368,0.171477561134337
4.98000000805454,-5.71313232991092,0.192090460840261
4.98499990259702,-5.71208498197978,0.181643684966365
4.99000000998903,-5.70786423346292,0.163638380706618
4.9950000807131,-5.70937800152232,0.172289915170785
5.00000007128752,-5.70805324137858,0.180647774021291
5.00499993279315,-5.70634993211621,0.156266889382153
5.0100000064182,-5.70878855467428,0.1570232546405
5.01500002426835,-5.70891474457663,0.143497394748252
5.01999991622514,-5.70921048829037,0.133263154767286
5.02499998981021,-5.708553717343,0.148694694150313
5.02999996489922,-5.70653025294581,0.169306218427716
5.03499993974627,-5.70707025612827,0.165871587327975
5.0400000007271,-5.70659116390906,0.166367548633673
5.04500004047786,-5.70583359420178,0.156896885427805
5.04999994902654,-5.70853440015466,0.148042727124592
5.05499997035259,-5.70442189981592,0.16169974019038
5.05999997763349,-5.70409594926952,0.147238711658561
5.06500001643128,-5.70469968427476,0.147747491654087
5.06999995064706,-5.70627807427309,0.137978380837606
5.07499998324985,-5.70487140210012,0.158232948340286
5.07999996411862,-5.70658514368921,0.135463590940938
5.08500007504357,-5.7043966177513,0.134614271549161
5.08999998892895,-5.70138880327694,0.130279878020072
5.09500003609884,-5.70335099358464,0.14519768762084
5.10000004252948,-5.70193525465246,0.135402456336638
5.10499999340591,-5.70319985722364,0.14480681387659
5.11000002415033,-5.7027535478069,0.129912913217294
5.11499994619808,-5.70016587570182,0.145971246802533
5.12000003233021,-5.70248749110529,0.131743263994576
5.12499992884968,-5.70394067433769,0.115327016492316
5.13000004026053,-5.7026601592434,0.131817860528485
5.13500000422688,-5.69891780000832,0.116972448480427
5.14000005340117,-5.70124430382416,0.118524957156783
5.14499996795608,-5.70052088781029,0.122676736109523
5.14999996011875,-5.7020601752209,0.119293902407656
5.15499994198406,-5.69978544104088,0.111592851078527
5.15999996206668,-5.69895419195289,0.115358377535577
5.16500005921152,-5.69915920493329,0.119144154826314
5.1699999895443,-5.70103954980377,0.107623318652175
5.17500005348774,-5.69988582176713,0.109750042881278
5.17999999592389,-5.70117764569696,0.118868922058318
5.18499996211075,-5.69768677465028,0.13072725132727
5.1899999527206,-5.69627413616816,0.113686393301932
5.19499996092009,-5.69580513704396,0.102996598272471
5.19999997271323,-5.6969493103233,0.0948429274167555
5.20499996727454,-5.694897794995,0.10955715240941
5.21000004196928,-5.69799742151508,0.10513276049404
5.21500003572319,-5.69705674673003,0.105667377638895
5.22000003103394,-5.69648698045476,0.106234896217271
5.22499997876529,-5.69651494503093,0.099505386145491
5.22999994365738,-5.69400712893956,0.0909069088745569
5.23499998006698,-5.69254494140325,0.110390044582378
5.24000001601868,-5.69406994221847,0.0934952047427662
5.24499997532011,-5.69410383276254,0.0899830842897151
5.25000000526039,-5.69489669914848,0.0929848566276085
5.25500001414252,-5.69395572374288,0.0905620407019046
5.26000001809219,-5.69469309619471,0.0674146094116548
5.26500002505658,-5.69239835229847,0.0610802405534338
5.27000003516628,-5.69471488822691,0.06902722090186
5.27500004108698,-5.6927993377662,0.0791575980541697
5.28000002836115,-5.69299528742459,0.071200152193684
5.28499997573994,-5.6917267147304,0.0601819777858487
5.28999995922359,-5.69330267537122,0.0733677657573882
5.2950000439074,-5.69083493354183,0.0588629004750413
5.29999998035002,-5.69359114382672,0.0595988111109423
5.30500002398011,-5.69111201851629,0.0816050402938676
5.31000001499042,-5.69279331304638,0.062836707400234
5.3149999891828,-5.69103368822574,0.0626909903412923
5.31999997330442,-5.69031695305519,0.0430314228290438
5.32499998543451,-5.69166733070402,0.0521524990496343
5.33000003536029,-5.68929887840813,0.0349661933837074
5.33500003143321,-5.6886914235394,0.0585591674692042
5.33999997115356,-5.68725110757629,0.0338613427666775
5.34500002748303,-5.68962454686332,0.0241587355130559
5.34999999671289,-5.69040155120143,0.0430668098533374
5.3550000341164,-5.68805658310231,0.0402210892303406
5.36000001563362,-5.68509405249247,0.0291988556532853
5.36499998991085,-5.68725736397775,0.0386782037135214
5.36999999595417,-5.68871981311948,0.0325480259515802
5.37499997825154,-5.68436938763258,0.00716197324281296
5.37999996065652,-5.68970454272038,0.0453337218191279
5.38499995849259,-5.68745709140814,0.043345810618995
5.38999997892511,-5.68523695918859,0.00911065470834997
5.39500002132278,-5.68791732695819,0.0167906565910527
5.39999999709807,-5.6850584590358,0.0126513035899221
5.40499997342427,-5.68487066506949,0.0183074746859765
5.41000000699456,-5.68330164439598,-0.00126018855085889
5.41499998889428,-5.68422897620564,0.00470895919801139
5.42000003835614,-5.68506393375752,-0.00688703489280242
5.4250000337159,-5.68373464158917,-0.0022180378990773
5.43000000164474,-5.6839481986367,-0.0150902630861184
5.43500003445531,-5.68414093155533,-0.0108006101885326
5.43999999251826,-5.68362899235583,-0.0127776378126225
5.44500002543524,-5.68406661811803,-0.0264851356622014
5.44999998153852,-5.68256137460148,-0.0117252337711898
5.45499999232576,-5.6800349787295,-0.0178571591160755
5.45999996551124,-5.68014211124547,-0.0229144062471295
5.46500001349355,-5.68135784661493,-0.0241415934346118
5.47000003052024,-5.67989138629389,-0.02373416921126
5.47499997590728,-5.67918837872117,-0.0390236452635823
5.48000000429903,-5.681764690079,-0.0256371535426748
5.4849999910609,-5.67907170623214,-0.0425930029826249
5.49000000606861,-5.67960183360317,-0.0480927886476132
5.49499997918931,-5.67837328894936,-0.0442086749772335
5.50000002787886,-5.67957352121274,-0.0508643416091585
5.50500000391142,-5.68010897241422,-0.0572005529689658
5.51000000831757,-5.67792239353128,-0.0636519198932805
5.51500000654038,-5.67791065455432,-0.075069461841489
5.52000001920024,-5.67591927997094,-0.0642170559681231
5.52499999814705,-5.67632313195516,-0.0682357506919085
5.53000000933458,-5.67734844318434,-0.0829605612592988
5.53499999026596,-5.67611274311941,-0.0707571339028397
5.5399999904741,-5.67587990163344,-0.0852714946436529
5.54499999213374,-5.67389460507926,-0.0897044288272613
5.5500000277616,-5.67401054451676,-0.0870150553243726
5.55500000823807,-5.67489797836726,-0.0880017785743006
5.5600000081406,-5.67510099266662,-0.10037408420251
5.5649999810939,-5.67266425904659,-0.103208701156009
5.56999998423848,-5.6736413655279,-0.103027168391316
5.57500001085419,-5.6726696175522,-0.106677205161192
5.57999999385552,-5.67331832398926,-0.114625132391032
5.58500001950592,-5.67236867432459,-0.119675139072557
5.59000000675015,-5.6721218670868,-0.123180371605963
5.59500002491574,-5.67116957647164,-0.142979939469022
5.59999998033263,-5.66956920393548,-0.134704767553164
5.60499997700864,-5.67047835990402,-0.153207807876178
5.61000000749686,-5.66899820192084,-0.135223031399729
5.61500000812826,-5.66716585780802,-0.156165519145508
5.62000000769121,-5.67021970383965,-0.155695193224186
5.62499997826538,-5.66983355031566,-0.163195615288614
5.62999998056978,-5.67018721096019,-0.158705210670842
5.63500001824389,-5.66547328964056,-0.164730277343711
5.6399999946209,-5.66656486142402,-0.184467166837897
5.64499999317117,-5.66648256892576,-0.184665587615021
5.64999999558539,-5.66746720873883,-0.188634475308027
5.65500002167512,-5.66574589928095,-0.201151654798498
5.65999999439724,-5.66364876752874,-0.208007856087125
5.66500000771125,-5.66299639318847,-0.211036197342578
5.67000001414912,-5.66565624053548,-0.220309241538065
5.6750000036699,-5.66292147611921,-0.225502912863682
5.68000000149394,-5.66324588377151,-0.229670267172273
5.68499998247446,-5.65972216095302,-0.238516332232277
5.68999999773495,-5.66274354558221,-0.23130909909428
5.69500000697827,-5.66287453735718,-0.236942961544826
5.70000000462006,-5.66305216646329,-0.264108020264668
5.70500001776886,-5.66169791116873,-0.252268725600698
5.7099999859795,-5.66179319168438,-0.274556541226926
5.71500000003029,-5.66052312069655,-0.284863839515462
5.71999998498202,-5.65890765410414,-0.283713942362534
5.72500001420969,-5.65761430791317,-0.282252327639962
